Sequence,ID,Netzbetreiber,VSE-ID,Kategorie,Netznutzung,Energie,Abgabe,KEV,Total exkl. MWST
2321,263,Elektrizitätsgenossenschaft Moos-Dieselbach,10992012345,H4,8.27333333333333,5.1,0.0,2.3,15.6733333333333
2322,263,Elektrizitätsgenossenschaft Moos-Dieselbach,10992012345,H5,7.42,5.1,0.0,2.3,14.82
2323,263,Elektrizitätsgenossenschaft Moos-Dieselbach,10992012345,H6,6.524,5.1,0.0,2.3,13.924
2324,263,Elektrizitätsgenossenschaft Moos-Dieselbach,10992012345,H7,6.87846153846154,5.1,0.0,2.3,14.2784615384615
2325,263,Elektrizitätsgenossenschaft Moos-Dieselbach,10992012345,H8,7.42,5.1,0.0,2.4,14.92
2326,263,Elektrizitätsgenossenschaft Moos-Dieselbach,10992012345,C1,7.34,5.1,0.0,2.3,14.74
2327,263,Elektrizitätsgenossenschaft Moos-Dieselbach,10992012345,C2,6.46,5.1,0.0,2.3,13.86
2328,263,Elektrizitätsgenossenschaft Moos-Dieselbach,10992012345,C3,6.44,4.8,0.0,2.3,13.54
2329,264,Elektrizitätsgenossenschaft Moosegg,10734012345,H1,18.6555,6.1,0.0,2.3,27.0555
2330,264,Elektrizitätsgenossenschaft Moosegg,10734012345,H2,15.94688,5.8192,0.0,2.3,24.06608
2331,264,Elektrizitätsgenossenschaft Moosegg,10734012345,H3,12.3882666666667,5.544,0.0,2.3,20.2322666666667
2332,264,Elektrizitätsgenossenschaft Moosegg,10734012345,H4,13.8912666666667,5.814,0.0,2.3,22.0052666666667
2333,264,Elektrizitätsgenossenschaft Moosegg,10734012345,H5,11.54082,5.5738,0.0,2.3,19.41462
2334,264,Elektrizitätsgenossenschaft Moosegg,10734012345,H6,9.020246,5.31214,0.0,2.3,16.632386
2335,264,Elektrizitätsgenossenschaft Moosegg,10734012345,H7,11.2506269230769,5.63719230769231,0.0,2.3,19.1878192307692
2336,264,Elektrizitätsgenossenschaft Moosegg,10734012345,H8,12.8787683333333,5.81415,0.0,2.3,20.9929183333333
2337,264,Elektrizitätsgenossenschaft Moosegg,10734012345,C1,13.508165625,5.94428125,0.0,2.3,21.752446875
2338,264,Elektrizitätsgenossenschaft Moosegg,10734012345,C2,12.60465,5.36120555555556,0.0,2.3,20.2658555555556
2339,265,Elektrizitätsgenossenschaft Mühlau,10135012345,H1,8.84,5.4,0.35,2.3,16.89
2340,265,Elektrizitätsgenossenschaft Mühlau,10135012345,H2,7.493,5.4,0.35,2.3,15.543
2341,265,Elektrizitätsgenossenschaft Mühlau,10135012345,H3,6.42333333333334,5.4,0.35,2.3,14.4733333333333
2342,265,Elektrizitätsgenossenschaft Mühlau,10135012345,H4,6.42333333333333,5.4,0.35,2.3,14.4733333333333
2343,265,Elektrizitätsgenossenschaft Mühlau,10135012345,H5,5.89,5.4,0.35,2.3,13.94
2344,265,Elektrizitätsgenossenschaft Mühlau,10135012345,H6,5.33,5.4,0.35,2.3,13.38
2345,265,Elektrizitätsgenossenschaft Mühlau,10135012345,H7,5.55153846153846,5.4,0.35,2.3,13.6015384615385
2346,265,Elektrizitätsgenossenschaft Mühlau,10135012345,H8,5.89,5.4,0.35,2.3,13.94
2347,265,Elektrizitätsgenossenschaft Mühlau,10135012345,C1,5.84,5.4,0.35,2.3,13.89
2348,265,Elektrizitätsgenossenschaft Mühlau,10135012345,C2,5.29,5.4,0.35,2.3,13.34
2349,265,Elektrizitätsgenossenschaft Mühlau,10135012345,C3,5.67,5.4,0.35,2.3,13.72
2350,265,Elektrizitätsgenossenschaft Mühlau,10135012345,C4,5.094,5.4,0.35,2.3,13.144
2351,266,Elektrizitätsgenossenschaft Muolen,10835012345,H1,14.2858333333333,6.54791666666667,0.0,2.3,23.13375
2352,266,Elektrizitätsgenossenschaft Muolen,10835012345,H2,11.562,6.536,0.0,2.3,20.398
2353,266,Elektrizitätsgenossenschaft Muolen,10835012345,H3,8.95222222222222,6.29777777777778,0.0,2.3,17.55
2354,266,Elektrizitätsgenossenschaft Muolen,10835012345,H4,9.47666666666667,6.56,0.0,2.3,18.3366666666667
2355,266,Elektrizitätsgenossenschaft Muolen,10835012345,H5,7.962,6.336,0.0,2.3,16.598
2356,266,Elektrizitätsgenossenschaft Muolen,10835012345,H6,6.3716,6.1008,0.0,2.3,14.7724
2357,266,Elektrizitätsgenossenschaft Muolen,10835012345,H7,7.45692307692308,6.42192307692308,0.0,2.3,16.1788461538462
2358,266,Elektrizitätsgenossenschaft Muolen,10835012345,H8,8.41011111111111,6.56005555555556,0.0,2.3,17.2701666666667
2359,266,Elektrizitätsgenossenschaft Muolen,10835012345,C1,9.250625,7.0303125,0.0,2.3,18.5809375
2360,266,Elektrizitätsgenossenschaft Muolen,10835012345,C2,8.914125,5.58873333333333,0.0,2.3,16.8028583333333
2361,266,Elektrizitätsgenossenschaft Muolen,10835012345,C3,7.846,6.058,0.0,2.3,16.204
2362,266,Elektrizitätsgenossenschaft Muolen,10835012345,C4,7.3385,5.9005,0.0,2.3,15.539
2363,267,Elektrizitätsgenossenschaft Oberwil i.S.,10948012345,H1,10.99,9.5,0.0,2.3,22.79
2364,267,Elektrizitätsgenossenschaft Oberwil i.S.,10948012345,H2,11.788,8.8136,0.0,2.3,22.9016
2365,267,Elektrizitätsgenossenschaft Oberwil i.S.,10948012345,H3,9.98888888888889,8.14088888888889,0.0,2.3,20.4297777777778
2366,267,Elektrizitätsgenossenschaft Oberwil i.S.,10948012345,H4,10.2888888888889,8.80088888888889,0.0,2.3,21.3897777777778
2367,267,Elektrizitätsgenossenschaft Oberwil i.S.,10948012345,H5,9.27533333333333,8.21373333333333,0.0,2.3,19.7890666666667
2368,267,Elektrizitätsgenossenschaft Oberwil i.S.,10948012345,H6,8.2006,7.57412,0.0,2.3,18.07472
2369,267,Elektrizitätsgenossenschaft Oberwil i.S.,10948012345,H7,8.58723076923077,7.27261538461539,0.0,2.3,18.1598461538462
2370,267,Elektrizitätsgenossenschaft Oberwil i.S.,10948012345,H8,9.54238888888889,8.80125555555555,0.0,2.3,20.6436444444444
2371,267,Elektrizitätsgenossenschaft Oberwil i.S.,10948012345,C1,9.61697916666667,9.11935416666667,0.0,2.3,21.0363333333333
2372,268,Elektrizitätsgenossenschaft Otelfingen,10285012345,H1,12.8920833333333,4.47544642857143,0.0,2.3,19.6675297619048
2373,268,Elektrizitätsgenossenschaft Otelfingen,10285012345,H2,11.088,4.42285714285714,0.0,2.3,17.8108571428571
2374,268,Elektrizitätsgenossenschaft Otelfingen,10285012345,H3,9.11111111111111,3.79047619047619,0.0,2.3,15.2015873015873
2375,268,Elektrizitätsgenossenschaft Otelfingen,10285012345,H4,9.72844444444444,4.45190476190476,0.0,2.3,16.4803492063492
2376,268,Elektrizitätsgenossenschaft Otelfingen,10285012345,H5,7.18746666666667,3.25914285714286,0.0,2.3,12.7466095238095
2377,268,Elektrizitätsgenossenschaft Otelfingen,10285012345,H6,5.8724,2.64094285714286,0.0,2.3,10.8133428571429
2378,268,Elektrizitätsgenossenschaft Otelfingen,10285012345,H7,7.93407692307692,3.40877472527473,0.0,2.3,13.6428516483516
2379,268,Elektrizitätsgenossenschaft Otelfingen,10285012345,H8,9.03533333333333,4.45214285714286,0.0,2.3,15.7874761904762
2380,268,Elektrizitätsgenossenschaft Otelfingen,10285012345,C1,9.75875,5.296875,0.0,2.3,17.355625
2381,268,Elektrizitätsgenossenschaft Otelfingen,10285012345,C2,8.9972,5.247,0.0,2.3,16.5442
2382,268,Elektrizitätsgenossenschaft Otelfingen,10285012345,C3,9.73866666666667,3.66,0.0,2.3,15.6986666666667
2383,268,Elektrizitätsgenossenschaft Otelfingen,10285012345,C4,9.10293333333333,3.473,0.0,2.3,14.8759333333333
2384,268,Elektrizitätsgenossenschaft Otelfingen,10285012345,C5,5.63806666666667,3.34326666666667,0.0,2.3,11.2813333333333
2385,268,Elektrizitätsgenossenschaft Otelfingen,10285012345,C6,5.36011111111111,3.37677777777778,0.0,2.3,11.0368888888889
2386,268,Elektrizitätsgenossenschaft Otelfingen,10285012345,C7,4.92998166547092,3.19899452158885,0.0,2.3,10.4289761870598
2387,269,Elektrizitäts-Genossenschaft Riniken,10628012345,H1,12.2318154761905,5.98363095238095,0.0,2.3,20.5154464285714
2388,269,Elektrizitäts-Genossenschaft Riniken,10628012345,H2,9.51428571428571,5.94857142857143,0.0,2.3,17.7628571428571
2389,269,Elektrizitäts-Genossenschaft Riniken,10628012345,H3,7.17015873015873,5.52698412698413,0.0,2.3,14.9971428571429
2390,269,Elektrizitäts-Genossenschaft Riniken,10628012345,H4,7.39063492063492,5.96793650793651,0.0,2.3,15.6585714285714
2391,269,Elektrizitäts-Genossenschaft Riniken,10628012345,H5,6.1332380952381,5.58647619047619,0.0,2.3,14.0197142857143
2392,269,Elektrizitäts-Genossenschaft Riniken,10628012345,H6,4.80797142857143,5.17594285714286,0.0,2.3,12.2839142857143
2393,269,Elektrizitäts-Genossenschaft Riniken,10628012345,H7,5.51989010989011,5.71362637362637,0.0,2.3,13.5335164835165
2394,269,Elektrizitäts-Genossenschaft Riniken,10628012345,H8,6.32404761904762,5.96809523809524,0.0,2.3,14.5921428571429
2395,269,Elektrizitäts-Genossenschaft Riniken,10628012345,C1,6.505625,6.53125,0.0,2.3,15.336875
2396,269,Elektrizitäts-Genossenschaft Riniken,10628012345,C2,5.389,6.498,0.0,2.3,14.187
2397,269,Elektrizitäts-Genossenschaft Riniken,10628012345,C3,5.09333333333333,6.54666666666667,0.0,2.3,13.94
2398,269,Elektrizitäts-Genossenschaft Riniken,10628012345,C4,4.91266666666667,6.29733333333333,0.0,2.3,13.51
2399,269,Elektrizitäts-Genossenschaft Riniken,10628012345,C5,4.64866666666667,6.29733333333333,0.0,0.0,10.946
2400,269,Elektrizitäts-Genossenschaft Riniken,10628012345,C6,4.92244444444445,6.34888888888889,0.0,2.3,13.5713333333333
2401,269,Elektrizitäts-Genossenschaft Riniken,10628012345,C7,4.77928809352989,6.07537618705978,0.0,2.3,13.1546642805897
2402,789,Elektrizitäts-Genossenschaft Rümikon,10614012345,H1,10.6859449404762,5.69181547619048,0.0,2.3,18.6777604166667
2403,789,Elektrizitäts-Genossenschaft Rümikon,10614012345,H2,9.27371428571429,5.67428571428571,0.0,2.3,17.248
2404,789,Elektrizitäts-Genossenschaft Rümikon,10614012345,H3,7.45873015873016,5.46349206349206,0.0,2.3,15.2222222222222
2405,789,Elektrizitäts-Genossenschaft Rümikon,10614012345,H4,8.24142063492064,5.68396825396825,0.0,2.3,16.2253888888889
2406,789,Elektrizitäts-Genossenschaft Rümikon,10614012345,H5,7.03099523809524,5.49323809523809,0.0,2.3,14.8242333333333
2407,789,Elektrizitäts-Genossenschaft Rümikon,10614012345,H6,5.74229857142857,5.28797142857143,0.0,2.3,13.33027
2408,789,Elektrizitäts-Genossenschaft Rümikon,10614012345,H7,6.91822527472528,5.55681318681319,0.0,2.3,14.7750384615385
2409,789,Elektrizitäts-Genossenschaft Rümikon,10614012345,H8,7.70836904761905,5.68404761904762,0.0,2.3,15.6924166666667
2410,789,Elektrizitäts-Genossenschaft Rümikon,10614012345,C1,8.65796875,5.965625,0.0,2.3,16.92359375
2411,789,Elektrizitäts-Genossenschaft Rümikon,10614012345,C2,9.68505,5.949,0.0,2.3,17.93405
2412,789,Elektrizitäts-Genossenschaft Rümikon,10614012345,C3,8.98466666666667,4.95,0.0,2.3,16.2346666666667
2413,272,Elektrizitätsgenossenschaft Saas Balen,10444012345,H1,12.39,7.3278125,1.3,2.3,23.3178125
2414,272,Elektrizitätsgenossenschaft Saas Balen,10444012345,H2,10.23,7.319,1.3,2.3,21.149
2415,272,Elektrizitätsgenossenschaft Saas Balen,10444012345,H3,8.79,6.63344444444444,1.3,2.3,19.0234444444444
2416,272,Elektrizitätsgenossenschaft Saas Balen,10444012345,H4,8.52333333333333,7.31377777777778,1.3,2.3,19.4371111111111
2417,272,Elektrizitätsgenossenschaft Saas Balen,10444012345,H5,7.83,6.56213333333333,1.3,2.3,17.9921333333333
2418,272,Elektrizitätsgenossenschaft Saas Balen,10444012345,H6,6.822,6.62212,1.3,2.3,17.04412
2419,272,Elektrizitätsgenossenschaft Saas Balen,10444012345,H7,7.22076923076923,7.00092307692308,1.3,2.3,17.8216923076923
2420,272,Elektrizitätsgenossenschaft Saas Balen,10444012345,H8,7.83,7.03746666666667,1.3,2.3,18.4674666666667
2421,272,Elektrizitätsgenossenschaft Saas Balen,10444012345,C1,7.89,7.1399375,1.3,2.3,18.6299375
2422,272,Elektrizitätsgenossenschaft Saas Balen,10444012345,C2,6.79,7.19616666666667,1.3,2.3,17.5861666666667
2423,272,Elektrizitätsgenossenschaft Saas Balen,10444012345,C3,6.47,7.12566666666667,1.3,2.3,17.1956666666667
2424,272,Elektrizitätsgenossenschaft Saas Balen,10444012345,C4,6.414,6.97415,1.3,2.3,16.98815
2425,273,Elektrizitätsgenossenschaft Schangnau,10871012345,H1,18.49,5.05,0.18,2.3,26.02
2426,273,Elektrizitätsgenossenschaft Schangnau,10871012345,H2,17.0024,5.2068,0.18,2.3,24.6892
2427,273,Elektrizitätsgenossenschaft Schangnau,10871012345,H3,12.9746666666667,4.87044444444444,0.18,2.3,20.3251111111111
2428,273,Elektrizitätsgenossenschaft Schangnau,10871012345,H4,14.4146666666667,5.20044444444444,0.18,2.3,22.0951111111111
2429,273,Elektrizitätsgenossenschaft Schangnau,10871012345,H5,11.8536,4.90686666666667,0.18,2.3,19.2404666666667
2430,273,Elektrizitätsgenossenschaft Schangnau,10871012345,H6,9.11408,4.58706,0.18,2.3,16.18114
2431,273,Elektrizitätsgenossenschaft Schangnau,10871012345,H7,11.3060576923077,4.98434615384615,0.18,2.3,18.7704038461538
2432,273,Elektrizitätsgenossenschaft Schangnau,10871012345,H8,13.1354666666667,5.20062777777778,0.18,2.3,20.8160944444444
2433,273,Elektrizitätsgenossenschaft Schangnau,10871012345,C1,13.7095,5.35967708333333,0.18,2.3,21.5491770833333
2434,273,Elektrizitätsgenossenschaft Schangnau,10871012345,C2,12.5270611111111,4.90129166666667,0.18,2.3,19.9083527777778
2435,273,Elektrizitätsgenossenschaft Schangnau,10871012345,C3,10.0234444444444,4.92041666666667,0.18,2.3,17.4238611111111
2436,273,Elektrizitätsgenossenschaft Schangnau,10871012345,C4,9.12296666666667,4.811375,0.18,2.3,16.4143416666667
2437,284,Elektrizitätsgenossenschaft Schüpbach,10409012345,H1,17.54,6.3,0.0,2.3,26.14
2438,284,Elektrizitätsgenossenschaft Schüpbach,10409012345,H2,14.9048,6.0072,0.0,2.3,23.212
2439,284,Elektrizitätsgenossenschaft Schüpbach,10409012345,H3,11.3648888888889,5.05555555555556,0.0,2.3,18.7204444444444
2440,284,Elektrizitätsgenossenschaft Schüpbach,10409012345,H4,12.7448888888889,5.99622222222222,0.0,2.3,21.0411111111111
2441,284,Elektrizitätsgenossenschaft Schüpbach,10409012345,H5,10.4505333333333,5.13833333333333,0.0,2.3,17.8888666666667
2442,284,Elektrizitätsgenossenschaft Schüpbach,10409012345,H6,7.99316,4.4115,0.0,2.3,14.70466
2443,284,Elektrizitätsgenossenschaft Schüpbach,10409012345,H7,8.52306153846154,5.28057692307692,0.0,2.3,16.1036384615385
2444,284,Elektrizitätsgenossenschaft Schüpbach,10409012345,H8,11.6789888888889,5.99653888888889,0.0,2.3,19.9755277777778
2445,284,Elektrizitätsgenossenschaft Schüpbach,10409012345,C1,12.2441041666667,6.27126041666667,0.0,2.3,20.8153645833333
2446,284,Elektrizitätsgenossenschaft Schüpbach,10409012345,C2,12.1451666666667,5.9431,0.0,2.3,20.3882666666667
2447,274,Elektrizitätsgenossenschaft Schwenden,10899012345,H1,14.99,7.2,0.0,2.3,24.49
2448,274,Elektrizitätsgenossenschaft Schwenden,10899012345,H2,13.5728,6.2632,0.0,2.3,22.136
2449,274,Elektrizitätsgenossenschaft Schwenden,10899012345,H3,10.4915555555556,5.83511111111111,0.0,2.3,18.6266666666667
2450,274,Elektrizitätsgenossenschaft Schwenden,10899012345,H4,11.4215555555556,6.25511111111111,0.0,2.3,19.9766666666667
2451,274,Elektrizitätsgenossenschaft Schwenden,10899012345,H5,9.52753333333333,5.88146666666667,0.0,2.3,17.709
2452,274,Elektrizitätsgenossenschaft Schwenden,10899012345,H6,7.5167,5.47444,0.0,2.3,15.29114
2453,274,Elektrizitätsgenossenschaft Schwenden,10899012345,H7,7.88323076923077,5.91469230769231,0.0,2.3,16.0979230769231
2454,274,Elektrizitätsgenossenschaft Schwenden,10899012345,H8,10.3554055555556,6.25534444444445,0.0,2.3,18.91075
2455,274,Elektrizitätsgenossenschaft Schwenden,10899012345,C1,10.7036354166667,6.45777083333333,0.0,2.3,19.46140625
2456,275,Elektrizitäts-Genossenschaft Siggenthal,10304012345,H1,14.3910416666667,6.13611607142857,0.42,2.3,23.2471577380952
2457,275,Elektrizitäts-Genossenschaft Siggenthal,10304012345,H2,11.8928571428571,6.08142857142857,0.42,2.3,20.6942857142857
2458,275,Elektrizitäts-Genossenschaft Siggenthal,10304012345,H3,9.2915873015873,5.54923809523809,0.42,2.3,17.5608253968254
2459,275,Elektrizitäts-Genossenschaft Siggenthal,10304012345,H4,9.97009523809524,6.07484126984127,0.42,2.3,18.7649365079365
2460,275,Elektrizitäts-Genossenschaft Siggenthal,10304012345,H5,8.41048571428571,5.60452380952381,0.42,2.3,16.7350095238095
2461,275,Elektrizitäts-Genossenschaft Siggenthal,10304012345,H6,6.75114571428571,5.29343714285714,0.42,2.3,14.7645828571429
2462,275,Elektrizitäts-Genossenschaft Siggenthal,10304012345,H7,7.97165384615384,5.87953296703297,0.42,2.3,16.5711868131868
2463,275,Elektrizitäts-Genossenschaft Siggenthal,10304012345,H8,9.01044047619048,6.07524523809524,0.42,2.3,17.8056857142857
2464,275,Elektrizitäts-Genossenschaft Siggenthal,10304012345,C1,9.65109375,6.59036458333333,0.42,2.3,18.9614583333333
2465,275,Elektrizitäts-Genossenschaft Siggenthal,10304012345,C2,8.61946666666667,6.60605,0.42,2.3,17.9455166666667
2466,275,Elektrizitäts-Genossenschaft Siggenthal,10304012345,C3,8.99333333333333,5.89108333333333,0.42,2.3,17.6044166666667
2467,275,Elektrizitäts-Genossenschaft Siggenthal,10304012345,C4,8.19383333333333,5.66831666666667,0.42,2.3,16.58215
2468,275,Elektrizitäts-Genossenschaft Siggenthal,10304012345,C5,6.26963333333333,5.66831666666667,0.42,2.3,14.65795
2469,275,Elektrizitäts-Genossenschaft Siggenthal,10304012345,C6,5.88488888888889,5.76292777777778,0.42,2.3,14.3678166666667
2470,275,Elektrizitäts-Genossenschaft Siggenthal,10304012345,C7,5.12425598822023,5.45748652457223,0.42,2.3,13.3017425127925
2471,280,Elektrizitätsgenossenschaft Siglistorf-Wislikofen-Mellstorf,10890012345,H1,17.82,4.78854166666667,0.4,2.3,25.3085416666667
2472,280,Elektrizitätsgenossenschaft Siglistorf-Wislikofen-Mellstorf,10890012345,H2,14.04,4.764,0.4,2.3,21.504
2473,280,Elektrizitätsgenossenschaft Siglistorf-Wislikofen-Mellstorf,10890012345,H3,11.1333333333333,4.46888888888889,0.4,2.3,18.3022222222222
2474,280,Elektrizitätsgenossenschaft Siglistorf-Wislikofen-Mellstorf,10890012345,H4,11.0533333333333,4.77755555555556,0.4,2.3,18.5308888888889
2475,280,Elektrizitätsgenossenschaft Siglistorf-Wislikofen-Mellstorf,10890012345,H5,9.56,4.51053333333333,0.4,2.3,16.7705333333333
2476,280,Elektrizitätsgenossenschaft Siglistorf-Wislikofen-Mellstorf,10890012345,H6,8.088,4.22316,0.4,2.3,15.01116
2477,280,Elektrizitätsgenossenschaft Siglistorf-Wislikofen-Mellstorf,10890012345,H7,8.61230769230769,4.59953846153846,0.4,2.3,15.9118461538462
2478,280,Elektrizitätsgenossenschaft Siglistorf-Wislikofen-Mellstorf,10890012345,H8,9.56,4.77766666666667,0.4,2.3,17.0376666666667
2479,280,Elektrizitätsgenossenschaft Siglistorf-Wislikofen-Mellstorf,10890012345,C1,9.42,5.171875,0.4,2.3,17.291875
2480,280,Elektrizitätsgenossenschaft Siglistorf-Wislikofen-Mellstorf,10890012345,C2,7.88,5.1486,0.4,2.3,15.7286
2481,280,Elektrizitätsgenossenschaft Siglistorf-Wislikofen-Mellstorf,10890012345,C3,8.072,4.34133333333333,0.4,2.3,15.1133333333333
2482,280,Elektrizitätsgenossenschaft Siglistorf-Wislikofen-Mellstorf,10890012345,C4,7.6456,4.25406666666667,0.4,2.3,14.5996666666667
2483,280,Elektrizitätsgenossenschaft Siglistorf-Wislikofen-Mellstorf,10890012345,C5,7.6456,4.25406666666667,0.4,2.3,14.5996666666667
2484,280,Elektrizitätsgenossenschaft Siglistorf-Wislikofen-Mellstorf,10890012345,C6,7.2952,4.27211111111111,0.4,2.3,14.2673111111111
2485,280,Elektrizitätsgenossenschaft Siglistorf-Wislikofen-Mellstorf,10890012345,C7,6.80944,4.17638166547092,0.4,2.3,13.6858216654709
2486,276,Elektrizitäts-Genossenschaft Sommeri,10271012345,H1,17.2572619047619,6.5,0.0,2.3,26.0572619047619
2487,276,Elektrizitäts-Genossenschaft Sommeri,10271012345,H2,13.5691428571429,6.5,0.0,2.3,22.3691428571429
2488,276,Elektrizitäts-Genossenschaft Sommeri,10271012345,H3,9.86730158730159,6.5,0.0,2.3,18.6673015873016
2489,276,Elektrizitäts-Genossenschaft Sommeri,10271012345,H4,10.7492063492064,6.5,0.0,2.3,19.5492063492064
2490,276,Elektrizitäts-Genossenschaft Sommeri,10271012345,H5,8.55695238095238,6.5,0.0,2.3,17.3569523809524
2491,276,Elektrizitäts-Genossenschaft Sommeri,10271012345,H6,6.23508571428571,6.5,0.0,2.3,15.0350857142857
2492,276,Elektrizitäts-Genossenschaft Sommeri,10271012345,H7,7.90417582417583,6.5,0.0,2.3,16.7041758241758
2493,276,Elektrizitäts-Genossenschaft Sommeri,10271012345,H8,9.32019047619048,6.5,0.0,2.3,18.1201904761905
2494,276,Elektrizitäts-Genossenschaft Sommeri,10271012345,C1,10.3125,6.5,0.0,2.3,19.1125
2495,276,Elektrizitäts-Genossenschaft Sommeri,10271012345,C2,8.772,6.5,0.0,2.3,17.572
2496,276,Elektrizitäts-Genossenschaft Sommeri,10271012345,C3,8.14133333333333,5.95,0.0,2.3,16.3913333333333
2497,276,Elektrizitäts-Genossenschaft Sommeri,10271012345,C4,7.50706666666667,5.95,0.0,2.3,15.7570666666667
2498,279,Elektrizitäts-Genossenschaft Vogelsang,10667012345,H1,13.51,5.77,0.0,2.3,21.58
2499,279,Elektrizitäts-Genossenschaft Vogelsang,10667012345,H2,10.748,5.708,0.0,2.3,18.756
2500,279,Elektrizitäts-Genossenschaft Vogelsang,10667012345,H3,7.9,4.99333333333333,0.0,2.3,15.1933333333333
2501,279,Elektrizitäts-Genossenschaft Vogelsang,10667012345,H4,8.62533333333334,5.71866666666667,0.0,2.3,16.644
2502,279,Elektrizitäts-Genossenschaft Vogelsang,10667012345,H5,6.9208,5.0808,0.0,2.3,14.3016
